Id do Solicitante,Categoria do Pedido ,Tipo de resposta
875203,Transporte rodoviario,Acesso Negado
875638,Administracao publica,Acesso Concedido
875701,Administracao publica,Acesso Negado
875848,Seguranca publica,Acesso Parcialmente Concedido
875848,Educacao superior,Acesso Concedido
875853,Participacao e controle social em saude,Acesso Concedido
875924,Profissionais da educacao,Acesso Concedido
875924,Educacao superior,Acesso Concedido
875924,Profissionais da educacao,Acesso Concedido
875924,Educacao superior,Acesso Concedido
875924,Profissionais da educacao,Acesso Concedido
876067,Financiamento da educacao,Acesso Concedido
876067,Financiamento da educacao,Acesso Concedido
876067,Educacao basica,Acesso Concedido
876067,Educacao superior,Acesso Concedido
876206,Educacao para a saude,Acesso Concedido
876283,Seguranca publica,Acesso Negado
876283,Transporte aereo,Acesso Concedido
876283,Administracao publica,Acesso Negado
876283,Legislacao de saude,Acesso Negado
876392,Financas,Acesso Concedido
876492,Administracao publica,Acesso Concedido
876492,Administracao publica,Acesso Concedido
876536,Participacao e controle social em saude,Acesso Concedido
876674,Participacao e controle social em saude,Acesso Concedido
876680,Administracao publica,Acesso Concedido
876818,Fiscalizacao do estado,Acesso Concedido
876818,Educacao superior,Acesso Concedido
876818,Administracao publica,Acesso Parcialmente Concedido
876818,Educacao superior,Acesso Concedido
876818,Educacao superior,Acesso Concedido
876818,Governo eletronico,Acesso Concedido
876818,Educacao superior,Acesso Concedido
876818,Educacao superior,Acesso Concedido
876818,Administracao publica,Acesso Concedido
876818,Educacao superior,Acesso Concedido
876818,Administracao publica,Acesso Concedido
876818,Administracao publica,Acesso Concedido
876818,Politica,Acesso Concedido
876818,Educacao superior,Acesso Concedido
876818,Educacao superior,Acesso Concedido
876818,Educacao superior,Acesso Concedido
876818,Educacao superior,Acesso Concedido
876818,Seguranca publica,Acesso Concedido
876818,Educacao superior,Acesso Concedido
876818,Administracao publica,Acesso Concedido
876818,Administracao publica,Acesso Concedido
876818,Administracao publica,Acesso Concedido
876818,Educacao superior,Acesso Concedido
876818,Administracao financeira,Acesso Concedido
876818,Educacao superior,Acesso Concedido
876818,Administracao publica,Acesso Concedido
876818,Administracao publica,Acesso Concedido
876818,Educacao superior,Acesso Concedido
876818,Administracao publica,Acesso Concedido
876818,Educacao superior,Acesso Concedido
876818,Legislacao e jurisprudencia,Acesso Concedido
876818,Educacao superior,Acesso Concedido
876818,Administracao publica,Acesso Concedido
876818,Fiscalizacao do estado,Acesso Concedido
876818,Educacao superior,Acesso Concedido
876818,Administracao publica,Acesso Concedido
876818,Educacao superior,Acesso Concedido
876818,Legislacao e jurisprudencia,Acesso Concedido
876818,Educacao superior,Acesso Concedido
876818,Educacao superior,Acesso Concedido
876818,Administracao publica,Acesso Concedido
876818,Administracao publica,Acesso Concedido
876818,Educacao superior,Acesso Concedido
876818,Administracao publica,Acesso Parcialmente Concedido
876818,Administracao publica,Acesso Concedido
876818,Administracao publica,Acesso Concedido
876818,Administracao publica,Acesso Concedido
876818,Fiscalizacao do estado,Acesso Concedido
876818,Educacao superior,Acesso Concedido
876818,Administracao publica,Acesso Concedido
876818,Administracao publica,Acesso Concedido
876818,Administracao publica,Acesso Concedido
876818,Gestao escolar,Acesso Concedido
876818,Administracao publica,Acesso Concedido
876818,Administracao publica,Acesso Concedido
877205,Qualidade ambiental,Acesso Concedido
877205,Economia,Acesso Parcialmente Concedido
877317,Qualidade ambiental,Acesso Concedido
877590,Transporte aereo,Acesso Concedido
877807,Administracao publica,Acesso Concedido
877807,Administracao publica,Acesso Concedido
877807,Administracao publica,Acesso Concedido
877807,Administracao publica,Acesso Concedido
877807,Fiscalizacao do estado,Acesso Concedido
877807,Financas,Acesso Concedido
877807,Administracao publica,Acesso Concedido
877807,Administracao publica,Acesso Concedido
877807,Administracao publica,Acesso Concedido
877807,Fiscalizacao do estado,Acesso Concedido
877807,Fiscalizacao do estado,Acesso Concedido
877807,Administracao publica,Acesso Concedido
877807,Administracao publica,Acesso Concedido
877807,Fiscalizacao do estado,Acesso Concedido
877807,Administracao publica,Acesso Concedido
877807,Administracao publica,Acesso Concedido
877807,Governo eletronico,Acesso Concedido
877807,Governo eletronico,Acesso Concedido
877807,Administracao publica,Acesso Concedido
877807,Governo eletronico,Acesso Concedido
877807,Fiscalizacao do estado,Acesso Concedido
877807,Recursos energeticos,Acesso Concedido
877807,Financas,Acesso Concedido
877807,Financas,Acesso Concedido
877807,Fiscalizacao do estado,Acesso Negado
877807,Administracao publica,Acesso Concedido
877807,Administracao publica,Acesso Concedido
877807,Fiscalizacao do estado,Acesso Concedido
877807,Recursos energeticos,Acesso Negado
877807,Recursos energeticos,Acesso Negado
877807,Administracao publica,Acesso Concedido
877807,Administracao publica,Acesso Concedido
877807,Recursos energeticos,Acesso Concedido
877807,Administracao publica,Acesso Concedido
877807,Administracao publica,Acesso Concedido
877807,Administracao publica,Acesso Concedido
877807,Fiscalizacao do estado,Acesso Concedido
877807,Fiscalizacao do estado,Acesso Concedido
877807,Administracao publica,Acesso Concedido
877807,Administracao publica,Acesso Concedido
877807,Recursos energeticos,Acesso Concedido
877807,Fiscalizacao do estado,Acesso Negado
877807,Administracao publica,Acesso Concedido
877807,Administracao publica,Acesso Concedido
877807,Administracao publica,Acesso Concedido
877807,Administracao publica,Acesso Concedido
877807,Administracao publica,Acesso Concedido
877807,Administracao publica,Acesso Concedido
877807,Recursos energeticos,Acesso Concedido
877807,Administracao publica,Acesso Concedido
877807,Fiscalizacao do estado,Acesso Concedido
877807,Administracao publica,Acesso Concedido
877807,Administracao publica,Acesso Concedido
877807,Administracao publica,Acesso Concedido
877807,Administracao publica,Acesso Concedido
878021,Administracao publica,Acesso Concedido
878148,Legislacao e jurisprudencia,Acesso Concedido
878155,Financas,Acesso Concedido
878425,Educacao superior,Acesso Negado
878439,Educacao superior,Acesso Concedido
878439,Educacao superior,Acesso Concedido
878439,Educacao superior,Acesso Concedido
878439,Administracao publica,Acesso Concedido
878492,Financas,Acesso Concedido
878492,Financas,Acesso Concedido
878492,Financas,Acesso Negado
878492,Financas,Acesso Concedido
878608,Seguranca publica,Acesso Negado
878731,Sistema educacional - Avaliacao,Acesso Concedido
878848,Administracao publica,Acesso Concedido
878902,Administracao publica,Acesso Parcialmente Concedido
878902,Financas,Acesso Concedido
879007,Administracao publica,Acesso Concedido
879007,Transporte aquaviario,Acesso Concedido
879237,Educacao superior,Acesso Concedido
879237,Educacao superior,Acesso Concedido
879364,Profissionais da educacao,Acesso Concedido
879364,Educacao superior,Acesso Concedido
879364,Profissionais da educacao,Acesso Concedido
879364,Administracao publica,Acesso Concedido
879364,Mercado de trabalho,Acesso Concedido
879508,Financas,Acesso Negado
879527,Seguranca publica,Acesso Parcialmente Concedido
879527,Participacao e controle social em saude,Acesso Concedido
879527,Seguranca publica,Acesso Parcialmente Concedido
879527,Legislacao e jurisprudencia,Acesso Concedido
879527,Transporte ferroviario,Acesso Concedido
879527,Transporte ferroviario,Acesso Concedido
879781,Seguranca publica,Acesso Concedido
879781,Justica,Acesso Concedido
879781,Seguranca publica,Acesso Concedido
879836,Profissionais da educacao,Acesso Concedido
879848,Administracao publica,Acesso Concedido
879992,Profissionais da educacao,Acesso Parcialmente Concedido
879992,Profissionais da educacao,Acesso Concedido
879992,Profissionais da educacao,Acesso Negado
879992,Profissionais da educacao,Acesso Concedido
879992,Profissionais da educacao,Acesso Parcialmente Concedido
879992,Profissionais da educacao,Acesso Parcialmente Concedido
879996,Administracao publica,Acesso Concedido
880001,Recursos energeticos,Acesso Negado
880001,Administracao financeira,Acesso Concedido
880053,Seguranca publica,Acesso Concedido
880053,Seguranca publica,Acesso Concedido
880124,Fiscalizacao do estado,Acesso Concedido
880318,Participacao e controle social em saude,Acesso Concedido
880318,Administracao publica,Acesso Parcialmente Concedido
880318,Participacao e controle social em saude,Acesso Concedido
880324,Profissionais da educacao,Acesso Concedido
880324,Educacao superior,Acesso Concedido
880324,Educacao superior,Acesso Concedido
880482,Seguranca publica,Acesso Concedido
880601,Profissoes e ocupacoes,Acesso Concedido
880601,Administracao publica,Acesso Concedido
880601,Profissionais da educacao,Acesso Concedido
880601,Educacao superior,Acesso Concedido
880601,Educacao superior,Acesso Concedido
880601,Profissionais da educacao,Acesso Concedido
880601,Profissionais da educacao,Acesso Concedido
880601,Mercado de trabalho,Acesso Concedido
880601,Profissoes e ocupacoes,Acesso Concedido
880638,Recursos humanos em saude,Acesso Concedido
880638,Recursos humanos em saude,Acesso Concedido
880827,Administracao publica,Acesso Concedido
880827,Fiscalizacao do estado,Acesso Concedido
880985,Educacao superior,Acesso Concedido
880985,Educacao superior,Acesso Concedido
881149,Seguranca Nacional,Acesso Concedido
881180,Transito,Acesso Concedido
881275,Transporte aereo,Acesso Concedido
881774,Educacao superior,Acesso Concedido
881774,Legislacao e jurisprudencia,Acesso Negado
881774,Educacao superior,Acesso Concedido
881774,Educacao superior,Acesso Concedido
881774,Educacao superior,Acesso Concedido
881885,Transporte aereo,Acesso Concedido
881885,Administracao publica,Acesso Concedido
881885,Transporte ferroviario,Acesso Concedido
881885,Transporte aereo,Acesso Concedido
881963,Legislacao e jurisprudencia,Acesso Concedido
881965,Administracao publica,Acesso Concedido
882045,Administracao publica,Acesso Concedido
882089,Administracao publica,Acesso Concedido
882178,Educacao basica,Acesso Negado
882234,Administracao publica,Acesso Concedido
882245,Educacao basica,Acesso Parcialmente Concedido
882247,Economia,Acesso Concedido
882309,Educacao superior,Acesso Concedido
882309,Mercado de trabalho,Acesso Concedido
882339,Participacao e controle social em saude,Acesso Concedido
882378,Economia,Acesso Negado
882378,Mercado de trabalho,Acesso Concedido
882378,Financas,Acesso Concedido
882378,Financas,Acesso Concedido
882413,Administracao publica,Acesso Concedido
882530,Participacao e controle social em saude,Acesso Concedido
882530,Vigilancia sanitaria,Acesso Concedido
882530,Participacao e controle social em saude,Acesso Concedido
882530,Participacao e controle social em saude,Acesso Concedido
882530,Vacinacao,Acesso Concedido
882530,Participacao e controle social em saude,Acesso Concedido
882530,Participacao e controle social em saude,Acesso Concedido
882530,Participacao e controle social em saude,Acesso Concedido
882530,Participacao e controle social em saude,Acesso Concedido
882530,Participacao e controle social em saude,Acesso Concedido
882530,Participacao e controle social em saude,Acesso Concedido
882530,Participacao e controle social em saude,Acesso Concedido
882530,Farmacia,Acesso Concedido
882530,Medicamentos,Acesso Concedido
882530,Participacao e controle social em saude,Acesso Concedido
882530,Participacao e controle social em saude,Acesso Negado
882531,Educacao superior,Acesso Concedido
882531,Sistema de saude,Acesso Concedido
882642,Cidadania ambiental,Acesso Concedido
882676,Educacao superior,Acesso Concedido
882676,Legislacao educacional,Acesso Concedido
882838,Legislacao de saude,Acesso Concedido
882838,Legislacao de saude,Acesso Concedido
882869,Administracao publica,Acesso Concedido
883254,Vigilancia sanitaria,Acesso Concedido
883343,Financas,Acesso Concedido
883343,Financas,Acesso Concedido
883343,Administracao publica,Acesso Concedido
883343,Administracao financeira,Acesso Concedido
883467,Administracao publica,Acesso Concedido
883467,Financas,Acesso Concedido
883467,Financas,Acesso Concedido
883467,Administracao publica,Acesso Concedido
883467,Administracao publica,Acesso Concedido
883467,Administracao publica,Acesso Concedido
883467,Administracao publica,Acesso Concedido
883467,Seguranca publica,Acesso Negado
883467,Seguranca publica,Acesso Negado
883777,Administracao publica,Acesso Concedido
884009,Educacao superior,Acesso Concedido
884128,Financas,Acesso Concedido
884128,Financas,Acesso Concedido
884128,Financas,Acesso Concedido
884128,Financas,Acesso Concedido
884128,Financas,Acesso Concedido
884128,Financas,Acesso Negado
884128,Financas,Acesso Negado
884128,Financas,Acesso Negado
884128,Financas,Acesso Negado
884128,Financas,Acesso Concedido
884128,Financas,Acesso Concedido
884128,Financas,Acesso Concedido
884128,Financas,Acesso Concedido
884128,Financas,Acesso Concedido
884128,Financas,Acesso Concedido
884128,Financas,Acesso Concedido
884335,Seguranca publica,Acesso Concedido
884467,Administracao publica,Acesso Concedido
884677,Politica trabalhista,Acesso Concedido
884895,Legislacao de saude,Acesso Concedido
885201,Assistencia ao estudante,Acesso Concedido
885201,Assistencia ao estudante,Acesso Concedido
885527,Mercado de trabalho,Acesso Parcialmente Concedido
885672,Recursos energeticos,Acesso Negado
885701,Administracao publica,Acesso Concedido
885729,Administracao publica,Acesso Concedido
885803,Administracao publica,Acesso Concedido
885844,Administracao publica,Acesso Concedido
885862,Educacao superior,Acesso Concedido
885862,Educacao superior,Acesso Parcialmente Concedido
885862,Profissionais da educacao,Acesso Concedido
885862,Educacao superior,Acesso Concedido
885862,Educacao superior,Acesso Concedido
885862,Educacao superior,Acesso Concedido
885862,Educacao superior,Acesso Concedido
885862,Educacao superior,Acesso Concedido
885862,Administracao publica,Acesso Concedido
885862,Administracao publica,Acesso Concedido
885862,Administracao publica,Acesso Concedido
885862,Profissoes e ocupacoes,Acesso Concedido
885862,Educacao superior,Acesso Concedido
885862,Educacao superior,Acesso Concedido
885862,Educacao superior,Acesso Concedido
885862,Educacao superior,Acesso Concedido
885862,Administracao publica,Acesso Concedido
885862,Administracao publica,Acesso Concedido
885862,Administracao publica,Acesso Concedido
885862,Administracao publica,Acesso Concedido
885862,Educacao superior,Acesso Concedido
885862,Administracao publica,Acesso Concedido
885862,Administracao publica,Acesso Concedido
885862,Educacao superior,Acesso Concedido
885862,Educacao superior,Acesso Concedido
885862,Profissionais da educacao,Acesso Concedido
885862,Educacao superior,Acesso Concedido
885862,Fiscalizacao do trabalho,Acesso Concedido
885862,Administracao publica,Acesso Concedido
885862,Educacao superior,Acesso Concedido
885862,Administracao publica,Acesso Concedido
885862,Administracao publica,Acesso Concedido
885862,Gestao escolar,Acesso Concedido
885862,Educacao superior,Acesso Concedido
885862,Profissionais da educacao,Acesso Concedido
885862,Administracao publica,Acesso Concedido
885862,Educacao superior,Acesso Concedido
885862,Profissoes e ocupacoes,Acesso Concedido
885862,Administracao publica,Acesso Concedido
885862,Educacao superior,Acesso Concedido
885862,Educacao superior,Acesso Concedido
885862,Administracao publica,Acesso Concedido
885862,Educacao superior,Acesso Concedido
885862,Educacao superior,Acesso Concedido
885862,Profissionais da educacao,Acesso Concedido
885862,Administracao publica,Acesso Concedido
885862,Educacao superior,Acesso Concedido
885862,Educacao superior,Acesso Concedido
885862,Qualificacao e aprendizagem profissional,Acesso Concedido
885862,Educacao superior,Acesso Concedido
885862,Profissionais da educacao,Acesso Concedido
885862,Administracao publica,Acesso Parcialmente Concedido
885862,Educacao superior,Acesso Concedido
885862,Administracao publica,Acesso Concedido
885862,Educacao superior,Acesso Concedido
885862,Educacao superior,Acesso Concedido
885862,Administracao publica,Acesso Concedido
885862,Parametros e diretrizes curriculares nacionais,Acesso Concedido
885862,Educacao superior,Acesso Concedido
885862,Educacao superior,Acesso Concedido
885862,Educacao superior,Acesso Concedido
885862,Administracao publica,Acesso Concedido
885862,Gestao escolar,Acesso Concedido
885862,Educacao superior,Acesso Parcialmente Concedido
885862,Administracao publica,Acesso Parcialmente Concedido
885862,Educacao superior,Acesso Concedido
885914,Administracao publica,Acesso Concedido
885916,Economia,Acesso Concedido
885916,Administracao financeira,Acesso Concedido
885916,Administracao financeira,Acesso Concedido
885916,Educacao superior,Acesso Concedido
886095,Mercado de trabalho,Acesso Concedido
886224,Financas,Acesso Concedido
886239,Cidadania ambiental,Acesso Concedido
886239,Cidadania ambiental,Acesso Negado
886239,Educacao basica,Acesso Concedido
886239,Administracao publica,Acesso Concedido
886267,Administracao publica,Acesso Concedido
886267,Mercado de trabalho,Acesso Parcialmente Concedido
886267,Economia,Acesso Concedido
886398,Seguranca publica,Acesso Negado
886398,Seguranca publica,Acesso Concedido
886666,Participacao e controle social em saude,Acesso Concedido
886689,Administracao publica,Acesso Concedido
886861,Participacao e controle social em saude,Acesso Concedido
886923,Administracao publica,Acesso Concedido
887243,Administracao publica,Acesso Concedido
887263,Legislacao e jurisprudencia,Acesso Concedido
887449,Legislacao e jurisprudencia,Acesso Concedido
887465,Administracao publica,Acesso Concedido
887483,Transporte aquaviario,Acesso Concedido
887483,Transporte aquaviario,Acesso Concedido
887483,Transporte aquaviario,Acesso Concedido
887483,Transporte aquaviario,Acesso Negado
887483,Transporte aquaviario,Acesso Concedido
887483,Transporte aquaviario,Acesso Concedido
887483,Transporte aquaviario,Acesso Concedido
887580,Participacao e controle social em saude,Acesso Concedido
887629,Legislacao de saude,Acesso Concedido
887629,Legislacao de saude,Acesso Negado
887629,Legislacao de saude,Acesso Negado
887629,Legislacao de saude,Acesso Negado
887629,Legislacao de saude,Acesso Negado
887629,Legislacao de saude,Acesso Negado
887629,Legislacao de saude,Acesso Negado
887629,Legislacao de saude,Acesso Negado
887629,Legislacao de saude,Acesso Negado
887629,Legislacao de saude,Acesso Negado
887629,Legislacao de saude,Acesso Negado
887629,Legislacao de saude,Acesso Negado
887629,Legislacao de saude,Acesso Concedido
887629,Legislacao de saude,Acesso Concedido
887727,Participacao e controle social em saude,Acesso Concedido
887768,Vigilancia sanitaria,Acesso Concedido
887897,Servico de Inteligencia,Acesso Concedido
887913,Educacao basica,Acesso Concedido
887937,Administracao publica,Acesso Concedido
887937,Administracao publica,Acesso Concedido
887937,Administracao publica,Acesso Concedido
887937,Administracao publica,Acesso Concedido
887937,Administracao publica,Acesso Concedido
887984,Organizacoes internacionais,Acesso Negado
888023,Administracao publica,Acesso Concedido
888135,Recursos energeticos,Acesso Negado
888135,Recursos energeticos,Acesso Concedido
888192,Transporte ferroviario,Acesso Concedido
888549,Educacao superior,Acesso Concedido
888635,Educacao basica,Acesso Concedido
888744,Participacao e controle social em saude,Acesso Concedido
888744,Participacao e controle social em saude,Acesso Concedido
888744,Participacao e controle social em saude,Acesso Concedido
888744,Participacao e controle social em saude,Acesso Concedido
888744,Participacao e controle social em saude,Acesso Concedido
888744,Participacao e controle social em saude,Acesso Concedido
889340,Educacao superior,Acesso Concedido
889345,Recursos energeticos,Acesso Concedido
889345,Recursos energeticos,Acesso Concedido
889345,Recursos energeticos,Acesso Concedido
889400,Educacao superior,Acesso Concedido
889447,Administracao publica,Acesso Concedido
889504,Participacao e controle social em saude,Acesso Concedido
889532,Cidadania ambiental,Acesso Concedido
889532,Cidadania ambiental,Acesso Concedido
889572,Administracao publica,Acesso Concedido
889572,Transporte rodoviario,Acesso Concedido
889572,Administracao publica,Acesso Negado
889572,Administracao publica,Acesso Parcialmente Concedido
889680,Educacao superior,Acesso Concedido
889688,Administracao publica,Acesso Concedido
889712,Seguranca publica,Acesso Concedido
889712,Seguranca publica,Acesso Concedido
889815,Transporte aquaviario,Acesso Concedido
889815,Transporte rodoviario,Acesso Concedido
889815,Administracao publica,Acesso Concedido
889815,Transporte aquaviario,Acesso Concedido
889975,Administracao publica,Acesso Concedido
889975,Educacao à distancia,Acesso Concedido
889975,Seguranca publica,Acesso Concedido
890027,Financas,Acesso Concedido
890027,Financas,Acesso Negado
890027,Administracao publica,Acesso Concedido
890027,Administracao publica,Acesso Concedido
890039,Financas,Acesso Concedido
890039,Financas,Acesso Concedido
890039,Financas,Acesso Concedido
890039,Financas,Acesso Concedido
890039,Administracao publica,Acesso Concedido
890275,Administracao publica,Acesso Negado
890275,Administracao publica,Acesso Negado
890279,Educacao superior,Acesso Concedido
890279,Educacao superior,Acesso Concedido
890279,Educacao superior,Acesso Concedido
890346,Transporte aquaviario,Acesso Concedido
890539,Administracao publica,Acesso Concedido
890619,Educacao basica,Acesso Concedido
890811,Transporte aquaviario,Acesso Concedido
890811,Administracao publica,Acesso Concedido
890839,Seguranca publica,Acesso Concedido
890868,Transporte rodoviario,Acesso Concedido
890868,Transito,Acesso Concedido
890868,Administracao publica,Acesso Concedido
890907,Educacao basica,Acesso Concedido
890907,Educacao superior,Acesso Concedido
891001,Transporte rodoviario,Acesso Concedido
891017,Legislacao e jurisprudencia,Acesso Concedido
891017,Seguranca publica,Acesso Concedido
891017,Administracao publica,Acesso Concedido
891017,Seguranca publica,Acesso Negado
891105,Legislacao trabalhista,Acesso Parcialmente Concedido
891105,Legislacao trabalhista,Acesso Parcialmente Concedido
891105,Legislacao trabalhista,Acesso Parcialmente Concedido
891105,Legislacao trabalhista,Acesso Concedido
891105,Legislacao trabalhista,Acesso Parcialmente Concedido
891105,Legislacao trabalhista,Acesso Concedido
891105,Legislacao trabalhista,Acesso Parcialmente Concedido
891105,Legislacao trabalhista,Acesso Parcialmente Concedido
891105,Legislacao trabalhista,Acesso Parcialmente Concedido
891105,Legislacao trabalhista,Acesso Parcialmente Concedido
891105,Legislacao trabalhista,Acesso Parcialmente Concedido
891105,Legislacao trabalhista,Acesso Parcialmente Concedido
891105,Legislacao trabalhista,Acesso Parcialmente Concedido
891105,Legislacao trabalhista,Acesso Parcialmente Concedido
891105,Legislacao trabalhista,Acesso Parcialmente Concedido
891105,Legislacao trabalhista,Acesso Parcialmente Concedido
891105,Legislacao trabalhista,Acesso Parcialmente Concedido
891105,Legislacao trabalhista,Acesso Parcialmente Concedido
891105,Legislacao trabalhista,Acesso Parcialmente Concedido
891105,Legislacao trabalhista,Acesso Parcialmente Concedido
891289,Transporte aereo,Acesso Concedido
891538,Qualidade ambiental,Acesso Concedido
891538,Cidadania ambiental,Acesso Concedido
891649,Vigilancia sanitaria,Acesso Concedido
891727,Participacao e controle social em saude,Acesso Concedido
891850,Transporte aquaviario,Acesso Concedido
891850,Transporte aquaviario,Acesso Concedido
891850,Transporte aquaviario,Acesso Concedido
891850,Transporte aquaviario,Acesso Concedido
891850,Administracao publica,Acesso Concedido
891850,Transporte aquaviario,Acesso Concedido
891850,Transporte aquaviario,Acesso Concedido
891850,Transporte aquaviario,Acesso Concedido
891850,Transporte aquaviario,Acesso Concedido
891850,Transporte aquaviario,Acesso Concedido
891850,Transporte aquaviario,Acesso Concedido
891869,Transito,Acesso Negado
891996,Administracao publica,Acesso Concedido
892214,Administracao publica,Acesso Concedido
892501,Transporte rodoviario,Acesso Concedido
892501,Transporte rodoviario,Acesso Concedido
892501,Transporte aquaviario,Acesso Concedido
892571,Administracao publica,Acesso Concedido
892680,Participacao e controle social em saude,Acesso Concedido
892708,Seguranca Nacional,Acesso Concedido
892795,Administracao publica,Acesso Concedido
892795,Administracao publica,Acesso Concedido
894900,Politica trabalhista,Acesso Concedido
894900,Vigilancia sanitaria,Acesso Concedido
894900,Administracao publica,Acesso Concedido
894900,Profissoes e ocupacoes,Acesso Concedido
894900,Legislacao trabalhista,Acesso Concedido
894900,Legislacao e jurisprudencia,Acesso Concedido
894900,Administracao publica,Acesso Negado
894900,Orcamento de saude,Acesso Concedido
894900,Recursos energeticos,Acesso Concedido
894900,Politica trabalhista,Acesso Concedido
894900,Politica trabalhista,Acesso Concedido
894965,Recursos energeticos,Acesso Concedido
895116,Educacao superior,Acesso Concedido
895232,Economia,Acesso Concedido
895283,Seguranca publica,Acesso Concedido
895283,Seguranca publica,Acesso Concedido
895367,Vigilancia sanitaria,Acesso Concedido
895367,Vigilancia sanitaria,Acesso Concedido
895367,Vigilancia sanitaria,Acesso Concedido
895367,Vigilancia sanitaria,Acesso Concedido
895367,Vigilancia sanitaria,Acesso Concedido
895367,Vigilancia sanitaria,Acesso Concedido
895367,Vigilancia sanitaria,Acesso Parcialmente Concedido
895367,Vigilancia sanitaria,Acesso Parcialmente Concedido
895367,Vigilancia sanitaria,Acesso Concedido
895367,Vigilancia sanitaria,Acesso Concedido
895367,Vigilancia sanitaria,Acesso Concedido
895367,Vigilancia sanitaria,Acesso Concedido
895367,Vigilancia sanitaria,Acesso Parcialmente Concedido
895367,Vigilancia sanitaria,Acesso Concedido
895367,Vigilancia sanitaria,Acesso Concedido
895367,Vigilancia sanitaria,Acesso Concedido
895367,Vigilancia sanitaria,Acesso Concedido
895367,Vigilancia sanitaria,Acesso Concedido
895367,Vigilancia sanitaria,Acesso Concedido
895367,Vigilancia sanitaria,Acesso Concedido
895467,Recursos energeticos,Acesso Negado
895773,Seguranca publica,Acesso Negado
895773,Transporte rodoviario,Acesso Concedido
895773,Seguranca publica,Acesso Concedido
895787,Vigilancia sanitaria,Acesso Concedido
895787,Vigilancia sanitaria,Acesso Parcialmente Concedido
895787,Vigilancia sanitaria,Acesso Concedido
895787,Vigilancia sanitaria,Acesso Parcialmente Concedido
895812,Educacao basica,Acesso Concedido
895812,Educacao basica,Acesso Concedido
895891,Fiscalizacao do estado,Acesso Concedido
896021,Educacao superior,Acesso Concedido
896034,Financas,Acesso Negado
896034,Financas,Acesso Parcialmente Concedido
896034,Administracao publica,Acesso Negado
896034,Financas,Acesso Negado
896034,Financas,Acesso Concedido
896034,Financas,Acesso Negado
896034,Financas,Acesso Negado
896034,Administracao publica,Acesso Concedido
896034,Transporte aquaviario,Acesso Concedido
896034,Financas,Acesso Concedido
896034,Financas,Acesso Negado
896193,Administracao publica,Acesso Concedido
896193,Administracao publica,Acesso Concedido
896201,Participacao e controle social em saude,Acesso Concedido
896456,Educacao superior,Acesso Concedido
896456,Gestao escolar,Acesso Concedido
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Concedido
896474,Cidadania ambiental,Acesso Concedido
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Negado
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Negado
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Parcialmente Concedido
896474,Administracao publica,Acesso Negado
896474,Administracao publica,Acesso Negado
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Negado
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Concedido
896474,Cidadania ambiental,Acesso Concedido
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Negado
896474,Administracao publica,Acesso Negado
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Negado
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Negado
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Negado
896474,Administracao publica,Acesso Parcialmente Concedido
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Negado
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Negado
896474,Administracao publica,Acesso Concedido
896474,Administracao publica,Acesso Parcialmente Concedido
896545,Profissionais da educacao,Acesso Concedido
896584,Vigilancia sanitaria,Acesso Concedido
896584,Vigilancia sanitaria,Acesso Concedido
896755,Educacao superior,Acesso Concedido
896760,Profissionais da educacao,Acesso Concedido
896963,Vigilancia sanitaria,Acesso Concedido
897125,Participacao e controle social em saude,Acesso Concedido
897125,Participacao e controle social em saude,Acesso Concedido
897125,Participacao e controle social em saude,Acesso Concedido
